,0,1,2,3,4,5,6,7,8,9,10,11,12,13
277,309,1,21,0.5757,2022_11_10_17_42_54_905425_RIM.jpg,Data Loss,309,,"[-2.0, -2.0, 564.0, 56.0]",Rectangle,"('0', '0')",2022-12-22 16:51:32,"{'Object Chainage': '0.5757', 'Object Geo_Location': '0 , 0', 'Area': '1.19', 'Area_Percentage': '14.61', 'Condition': 'data loss', 'Remarks': ''}",71
278,310,1,21,0.5787,2022_11_10_17_42_54_905425_RIM.jpg,Data Loss,310,,"[601.0, 19.0, 378.0, 38.0]",Rectangle,"('0', '0')",2022-12-22 16:51:39,"{'Object Chainage': '0.5787', 'Object Geo_Location': '0 , 0', 'Area': '0.54', 'Area_Percentage': '6.64', 'Condition': 'data loss', 'Remarks': ''}",71
279,311,1,21,0.5816,2022_11_10_17_42_54_905425_RIM.jpg,Data Loss,311,,"[1015.0, 10.0, 527.0, 37.0]",Rectangle,"('0', '0')",2022-12-22 16:51:45,"{'Object Chainage': '0.5816', 'Object Geo_Location': '0 , 0', 'Area': '0.73', 'Area_Percentage': '9.02', 'Condition': 'data loss', 'Remarks': ''}",71
280,312,1,21,0.5901,2022_11_10_17_42_56_440318_RIM.jpg,Data Loss,312,,"[901.0, 49.0, 273.0, 83.0]",Rectangle,"('0', '0')",2022-12-22 16:51:58,"{'Object Chainage': '0.5901', 'Object Geo_Location': '0 , 0', 'Area': '0.85', 'Area_Percentage': '10.48', 'Condition': 'data loss', 'Remarks': ''}",71
281,313,1,21,0.585,2022_11_10_17_42_56_440318_RIM.jpg,Data Loss,313,,"[-2.0, 60.0, 342.0, 72.0]",Rectangle,"('0', '0')",2022-12-22 16:52:05,"{'Object Chainage': '0.585', 'Object Geo_Location': '0 , 0', 'Area': '0.93', 'Area_Percentage': '11.39', 'Condition': 'data loss', 'Remarks': ''}",71
282,314,1,21,0.5873,2022_11_10_17_42_56_440318_RIM.jpg,Data Loss,314,,"[346.0, 40.0, 439.0, 61.0]",Rectangle,"('0', '0')",2022-12-22 16:52:12,"{'Object Chainage': '0.5873', 'Object Geo_Location': '0 , 0', 'Area': '1.01', 'Area_Percentage': '12.39', 'Condition': 'data loss', 'Remarks': ''}",71
283,315,1,21,0.6004,2022_11_10_17_42_57_988177_RIM.jpg,Data Loss,315,,"[642.0, 48.0, 892.0, 41.0]",Rectangle,"('0', '0')",2022-12-22 16:52:26,"{'Object Chainage': '0.6004', 'Object Geo_Location': '0 , 0', 'Area': '1.38', 'Area_Percentage': '16.92', 'Condition': 'data loss', 'Remarks': ''}",71
284,316,1,21,0.6112,2022_11_10_17_42_59_546009_RIM.jpg,Longitudinal Cracks,316,,"[871.0, 52.0, 692.0, 43.0]",Rectangle,"('0', '0')",2022-12-22 16:52:36,"{'Object Chainage': '0.6112', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '4.418', 'Width': '0.254', 'Area': '1.12', 'Area_Percentage': '13.76', 'Remarks': ''}",41
285,317,1,21,0.6064,2022_11_10_17_42_59_546009_RIM.jpg,Longitudinal Cracks,317,,"[11.0, 43.0, 777.0, 56.0]",Rectangle,"('0', '0')",2022-12-22 16:52:48,"{'Object Chainage': '0.6064', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '4.96', 'Width': '0.331', 'Area': '1.64', 'Area_Percentage': '20.13', 'Remarks': ''}",41
286,318,1,21,0.6286,2022_11_10_17_43_02_687603_RIM.jpg,Data Loss,318,,"[-2.0, -2.0, 1565.0, 18.0]",Rectangle,"('0', '0')",2022-12-22 16:53:26,"{'Object Chainage': '0.6286', 'Object Geo_Location': '0 , 0', 'Area': '1.06', 'Area_Percentage': '13.03', 'Condition': 'data loss', 'Remarks': ''}",71
287,319,1,21,0.6411,2022_11_10_17_43_04_304277_RIM.jpg,Longitudinal Cracks,319,,"[870.0, 49.0, 669.0, 58.0]",Rectangle,"('0', '0')",2022-12-22 16:53:50,"{'Object Chainage': '0.6411', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '4.271', 'Width': '0.342', 'Area': '1.46', 'Area_Percentage': '17.95', 'Remarks': ''}",41
288,320,1,21,0.6464,2022_11_10_17_43_05_878066_RIM.jpg,Alligator Cracking,320,,"[205.0, 87.0, 404.0, 49.0]",Rectangle,"('0', '0')",2022-12-22 16:53:58,"{'Object Chainage': '0.6464', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.289', 'Area': '0.75', 'Area_Percentage': '9.16', 'Remarks': ''}",39
289,321,1,22,0.0089,2022_11_10_18_08_23_555759_RIM.jpg,Alligator Cracking,321,,"[116.0, -2.0, 1429.0, 100.0]",Rectangle,"('0', '0')",2022-12-22 16:54:40,"{'Object Chainage': '0.0089', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.59', 'Area': '5.38', 'Area_Percentage': '66.09', 'Remarks': ''}",39
290,322,1,22,0.0188,2022_11_10_18_08_28_916416_RIM.jpg,Alligator Cracking,322,,"[281.0, 0.0, 1074.0, 129.0]",Rectangle,"('0', '0')",2022-12-22 16:54:51,"{'Object Chainage': '0.0188', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.761', 'Area': '5.22', 'Area_Percentage': '64.08', 'Remarks': ''}",39
291,323,1,22,0.0553,2022_11_10_18_08_41_222489_RIM.jpg,Alligator Cracking,323,,"[27.0, 20.0, 381.0, 116.0]",Rectangle,"('0', '0')",2022-12-22 16:55:06,"{'Object Chainage': '0.0553', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.685', 'Area': '1.67', 'Area_Percentage': '20.44', 'Remarks': ''}",39
292,324,1,22,0.0693,2022_11_10_18_08_43_703850_RIM.jpg,Alligator Cracking,324,,"[818.0, 40.0, 156.0, 96.0]",Rectangle,"('0', '0')",2022-12-22 16:55:12,"{'Object Chainage': '0.0693', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.567', 'Area': '0.56', 'Area_Percentage': '6.93', 'Remarks': ''}",39
293,325,1,22,0.0718,2022_11_10_18_08_43_703850_RIM.jpg,Alligator Cracking,325,,"[1097.0, 51.0, 456.0, 85.0]",Rectangle,"('0', '0')",2022-12-22 16:55:17,"{'Object Chainage': '0.0718', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.502', 'Area': '1.46', 'Area_Percentage': '17.93', 'Remarks': ''}",39
294,326,1,22,0.076,2022_11_10_18_08_46_023643_RIM.jpg,Alligator Cracking,326,,"[3.0, 3.0, 657.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 16:55:28,"{'Object Chainage': '0.076', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '3.29', 'Area_Percentage': '40.42', 'Remarks': ''}",39
295,327,1,22,0.079,2022_11_10_18_08_46_023643_RIM.jpg,Alligator Cracking,327,,"[688.0, 24.0, 316.0, 112.0]",Rectangle,"('0', '0')",2022-12-22 16:55:40,"{'Object Chainage': '0.079', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.661', 'Area': '1.33', 'Area_Percentage': '16.37', 'Remarks': ''}",39
296,328,1,22,0.0853,2022_11_10_18_08_48_135991_RIM.jpg,Alligator Cracking,328,,"[-2.0, 2.0, 451.0, 70.0]",Rectangle,"('0', '0')",2022-12-22 16:55:58,"{'Object Chainage': '0.0853', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.413', 'Area': '1.19', 'Area_Percentage': '14.6', 'Remarks': ''}",39
297,329,1,22,0.09,2022_11_10_18_08_48_135991_RIM.jpg,Alligator Cracking,329,,"[897.0, 3.0, 234.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 16:56:09,"{'Object Chainage': '0.09', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '1.17', 'Area_Percentage': '14.39', 'Remarks': ''}",39
298,331,1,22,0.0926,2022_11_10_18_08_48_135991_RIM.jpg,Alligator Cracking,331,,"[1351.0, 3.0, 211.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 16:56:29,"{'Object Chainage': '0.0926', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '1.06', 'Area_Percentage': '12.98', 'Remarks': ''}",39
299,332,1,22,0.0914,2022_11_10_18_08_48_135991_RIM.jpg,Alligator Cracking,332,,"[1136.0, 3.0, 218.0, 58.0]",Rectangle,"('0', '0')",2022-12-22 16:56:44,"{'Object Chainage': '0.0914', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.342', 'Area': '0.48', 'Area_Percentage': '5.85', 'Remarks': ''}",39
300,333,1,22,0.0883,2022_11_10_18_08_48_135991_RIM.jpg,Alligator Cracking,333,,"[570.0, 4.0, 320.0, 61.0]",Rectangle,"('0', '0')",2022-12-22 16:56:50,"{'Object Chainage': '0.0883', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.36', 'Area': '0.74', 'Area_Percentage': '9.03', 'Remarks': ''}",39
301,334,1,22,0.097,2022_11_10_18_08_50_239363_RIM.jpg,Alligator Cracking,334,,"[271.0, 15.0, 482.0, 72.0]",Rectangle,"('0', '0')",2022-12-22 16:57:22,"{'Object Chainage': '0.097', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.425', 'Area': '1.31', 'Area_Percentage': '16.05', 'Remarks': ''}",39
302,335,1,22,0.1021,2022_11_10_18_08_50_239363_RIM.jpg,Alligator Cracking,335,,"[1193.0, 1.0, 370.0, 135.0]",Rectangle,"('0', '0')",2022-12-22 16:57:30,"{'Object Chainage': '0.1021', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.797', 'Area': '1.88', 'Area_Percentage': '23.1', 'Remarks': ''}",39
303,336,1,22,0.1083,2022_11_10_18_08_52_307829_RIM.jpg,Alligator Cracking,336,,"[518.0, 10.0, 432.0, 108.0]",Rectangle,"('0', '0')",2022-12-22 16:57:38,"{'Object Chainage': '0.1083', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.637', 'Area': '1.76', 'Area_Percentage': '21.58', 'Remarks': ''}",39
304,337,1,22,0.1045,2022_11_10_18_08_52_307829_RIM.jpg,Alligator Cracking,337,,"[-2.0, -2.0, 173.0, 114.0]",Rectangle,"('0', '0')",2022-12-22 16:57:46,"{'Object Chainage': '0.1045', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.673', 'Area': '0.74', 'Area_Percentage': '9.12', 'Remarks': ''}",39
305,338,1,22,0.1149,2022_11_10_18_08_54_347372_RIM.jpg,Alligator Cracking,338,,"[17.0, 29.0, 255.0, 107.0]",Rectangle,"('0', '0')",2022-12-22 16:57:56,"{'Object Chainage': '0.1149', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.632', 'Area': '1.03', 'Area_Percentage': '12.62', 'Remarks': ''}",39
306,339,1,22,0.1199,2022_11_10_18_08_54_347372_RIM.jpg,Alligator Cracking,339,,"[458.0, -1.0, 1094.0, 137.0]",Rectangle,"('0', '0')",2022-12-22 16:58:15,"{'Object Chainage': '0.1199', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.809', 'Area': '5.65', 'Area_Percentage': '69.32', 'Remarks': ''}",39
307,340,1,22,0.1319,2022_11_10_18_08_56_331064_RIM.jpg,Alligator Cracking,340,,"[1109.0, 34.0, 454.0, 102.0]",Rectangle,"('0', '0')",2022-12-22 16:58:26,"{'Object Chainage': '0.1319', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.602', 'Area': '1.74', 'Area_Percentage': '21.42', 'Remarks': ''}",39
308,341,1,22,0.1246,2022_11_10_18_08_56_331064_RIM.jpg,Alligator Cracking,341,,"[3.0, -2.0, 180.0, 129.0]",Rectangle,"('0', '0')",2022-12-22 16:58:36,"{'Object Chainage': '0.1246', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.761', 'Area': '0.87', 'Area_Percentage': '10.74', 'Remarks': ''}",39
309,342,1,22,0.1276,2022_11_10_18_08_56_331064_RIM.jpg,Alligator Cracking,342,,"[520.0, 17.0, 167.0, 103.0]",Rectangle,"('0', '0')",2022-12-22 16:58:42,"{'Object Chainage': '0.1276', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.608', 'Area': '0.65', 'Area_Percentage': '7.96', 'Remarks': ''}",39
310,343,1,22,0.1387,2022_11_10_18_08_58_299797_RIM.jpg,Alligator Cracking,343,,"[482.0, -2.0, 608.0, 138.0]",Rectangle,"('0', '0')",2022-12-22 16:58:49,"{'Object Chainage': '0.1387', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.814', 'Area': '3.16', 'Area_Percentage': '38.81', 'Remarks': ''}",39
311,344,1,22,0.1449,2022_11_10_18_09_00_227638_RIM.jpg,Alligator Cracking,344,,"[15.0, -1.0, 276.0, 85.0]",Rectangle,"('0', '0')",2022-12-22 16:59:03,"{'Object Chainage': '0.1449', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.502', 'Area': '0.88', 'Area_Percentage': '10.85', 'Remarks': ''}",39
312,345,1,22,0.1468,2022_11_10_18_09_00_227638_RIM.jpg,Alligator Cracking,345,,"[300.0, 2.0, 331.0, 134.0]",Rectangle,"('0', '0')",2022-12-22 16:59:09,"{'Object Chainage': '0.1468', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.791', 'Area': '1.67', 'Area_Percentage': '20.51', 'Remarks': ''}",39
313,346,1,22,0.1517,2022_11_10_18_09_00_227638_RIM.jpg,Alligator Cracking,346,,"[1036.0, 3.0, 523.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 16:59:15,"{'Object Chainage': '0.1517', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '2.62', 'Area_Percentage': '32.17', 'Remarks': ''}",39
314,347,1,22,0.1557,2022_11_10_18_09_02_122569_RIM.jpg,Alligator Cracking,347,,"[2.0, -2.0, 560.0, 138.0]",Rectangle,"('0', '0')",2022-12-22 16:59:23,"{'Object Chainage': '0.1557', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.814', 'Area': '2.91', 'Area_Percentage': '35.74', 'Remarks': ''}",39
315,348,1,22,0.1581,2022_11_10_18_09_02_122569_RIM.jpg,Alligator Cracking,348,,"[579.0, 0.0, 243.0, 66.0]",Rectangle,"('0', '0')",2022-12-22 16:59:31,"{'Object Chainage': '0.1581', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.39', 'Area': '0.6', 'Area_Percentage': '7.42', 'Remarks': ''}",39
316,349,1,22,0.161,2022_11_10_18_09_02_122569_RIM.jpg,Alligator Cracking,349,,"[823.0, 1.0, 736.0, 135.0]",Rectangle,"('0', '0')",2022-12-22 16:59:36,"{'Object Chainage': '0.161', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.797', 'Area': '3.74', 'Area_Percentage': '45.96', 'Remarks': ''}",39
317,350,1,22,0.1648,2022_11_10_18_09_03_989573_RIM.jpg,Alligator Cracking,350,,"[11.0, 3.0, 245.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 16:59:44,"{'Object Chainage': '0.1648', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '1.23', 'Area_Percentage': '15.07', 'Remarks': ''}",39
318,351,1,22,0.1695,2022_11_10_18_09_03_989573_RIM.jpg,Alligator Cracking,351,,"[444.0, -1.0, 955.0, 137.0]",Rectangle,"('0', '0')",2022-12-22 16:59:49,"{'Object Chainage': '0.1695', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.809', 'Area': '4.93', 'Area_Percentage': '60.51', 'Remarks': ''}",39
319,352,1,22,0.1816,2022_11_10_18_09_05_868546_RIM.jpg,Alligator Cracking,352,,"[1013.0, -1.0, 549.0, 137.0]",Rectangle,"('0', '0')",2022-12-22 16:59:56,"{'Object Chainage': '0.1816', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.809', 'Area': '2.83', 'Area_Percentage': '34.79', 'Remarks': ''}",39
320,353,1,22,0.1779,2022_11_10_18_09_05_868546_RIM.jpg,Alligator Cracking,353,,"[561.0, 18.0, 184.0, 117.0]",Rectangle,"('0', '0')",2022-12-22 17:00:01,"{'Object Chainage': '0.1779', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.691', 'Area': '0.81', 'Area_Percentage': '9.96', 'Remarks': ''}",39
321,354,1,22,0.1879,2022_11_10_18_09_07_739539_RIM.jpg,Alligator Cracking,354,,"[436.0, 1.0, 446.0, 135.0]",Rectangle,"('0', '0')",2022-12-22 17:00:09,"{'Object Chainage': '0.1879', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.797', 'Area': '2.27', 'Area_Percentage': '27.85', 'Remarks': ''}",39
322,355,1,22,0.1919,2022_11_10_18_09_07_739539_RIM.jpg,Alligator Cracking,355,,"[1109.0, 1.0, 449.0, 135.0]",Rectangle,"('0', '0')",2022-12-22 17:00:16,"{'Object Chainage': '0.1919', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.797', 'Area': '2.28', 'Area_Percentage': '28.04', 'Remarks': ''}",39
323,356,1,22,0.1949,2022_11_10_18_09_09_614522_RIM.jpg,Alligator Cracking,356,,"[2.0, 3.0, 298.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 17:00:22,"{'Object Chainage': '0.1949', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '1.49', 'Area_Percentage': '18.33', 'Remarks': ''}",39
324,357,1,22,0.1979,2022_11_10_18_09_09_614522_RIM.jpg,Alligator Cracking,357,,"[456.0, 2.0, 417.0, 134.0]",Rectangle,"('0', '0')",2022-12-22 17:00:27,"{'Object Chainage': '0.1979', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.791', 'Area': '2.11', 'Area_Percentage': '25.84', 'Remarks': ''}",39
325,358,1,22,0.2064,2022_11_10_18_09_11_500477_RIM.jpg,Alligator Cracking,358,,"[2.0, 1.0, 809.0, 99.0]",Rectangle,"('0', '0')",2022-12-22 17:00:39,"{'Object Chainage': '0.2064', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.584', 'Area': '3.02', 'Area_Percentage': '37.04', 'Remarks': ''}",39
326,359,1,22,0.2094,2022_11_10_18_09_11_500477_RIM.jpg,Alligator Cracking,359,,"[818.0, 1.0, 206.0, 84.0]",Rectangle,"('0', '0')",2022-12-22 17:00:54,"{'Object Chainage': '0.2094', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.496', 'Area': '0.65', 'Area_Percentage': '8.0', 'Remarks': ''}",39
327,360,1,22,0.212,2022_11_10_18_09_11_500477_RIM.jpg,Alligator Cracking,360,,"[1141.0, 6.0, 411.0, 130.0]",Rectangle,"('0', '0')",2022-12-22 17:01:03,"{'Object Chainage': '0.212', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.767', 'Area': '2.01', 'Area_Percentage': '24.71', 'Remarks': ''}",39
328,361,1,22,0.2186,2022_11_10_18_09_13_383438_RIM.jpg,Alligator Cracking,361,,"[6.0, 3.0, 1557.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 17:01:12,"{'Object Chainage': '0.2186', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '7.8', 'Area_Percentage': '95.78', 'Remarks': ''}",39
329,362,1,22,0.2286,2022_11_10_18_09_15_250443_RIM.jpg,Alligator Cracking,362,,"[5.0, 2.0, 1558.0, 134.0]",Rectangle,"('0', '0')",2022-12-22 17:01:20,"{'Object Chainage': '0.2286', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.791', 'Area': '7.87', 'Area_Percentage': '96.56', 'Remarks': ''}",39
330,363,1,22,0.2386,2022_11_10_18_09_17_121437_RIM.jpg,Alligator Cracking,363,,"[-2.0, -2.0, 1565.0, 138.0]",Rectangle,"('0', '0')",2022-12-22 17:01:29,"{'Object Chainage': '0.2386', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.814', 'Area': '8.14', 'Area_Percentage': '99.89', 'Remarks': ''}",39
331,364,1,22,0.2486,2022_11_10_18_09_19_059252_RIM.jpg,Alligator Cracking,364,,"[2.0, -1.0, 1561.0, 137.0]",Rectangle,"('0', '0')",2022-12-22 17:01:38,"{'Object Chainage': '0.2486', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.809', 'Area': '8.06', 'Area_Percentage': '98.91', 'Remarks': ''}",39
332,365,1,22,0.2586,2022_11_10_18_09_21_078848_RIM.jpg,Alligator Cracking,365,,"[-2.0, -2.0, 1565.0, 138.0]",Rectangle,"('0', '0')",2022-12-22 17:01:46,"{'Object Chainage': '0.2586', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.814', 'Area': '8.14', 'Area_Percentage': '99.89', 'Remarks': ''}",39
333,366,1,22,0.2686,2022_11_10_18_09_23_090466_RIM.jpg,Alligator Cracking,366,,"[1.0, 1.0, 1562.0, 135.0]",Rectangle,"('0', '0')",2022-12-22 17:01:53,"{'Object Chainage': '0.2686', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.797', 'Area': '7.94', 'Area_Percentage': '97.53', 'Remarks': ''}",39
334,367,1,22,0.2786,2022_11_10_18_09_24_998361_RIM.jpg,Alligator Cracking,367,,"[-2.0, 0.0, 1565.0, 136.0]",Rectangle,"('0', '0')",2022-12-22 17:02:01,"{'Object Chainage': '0.2786', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.803', 'Area': '8.02', 'Area_Percentage': '98.44', 'Remarks': ''}",39
335,368,1,23,0.0219,2022_11_10_18_03_54_785226_RIM.jpg,Alligator Cracking,368,,"[1098.0, -2.0, 465.0, 133.0]",Rectangle,"('0', '0')",2022-12-22 17:02:55,"{'Object Chainage': '0.0219', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.785', 'Area': '2.33', 'Area_Percentage': '28.6', 'Remarks': ''}",39
336,369,1,23,0.082,2022_11_10_18_04_17_166342_RIM.jpg,Pothole,369,,"[1149.0, -2.0, 414.0, 99.0]",Rectangle,"('0', '0')",2022-12-22 17:03:41,"{'Object Chainage': '0.082', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.584', 'Area': '1.54', 'Area_Percentage': '18.96', 'Count': '', 'Remarks': ''}",44
337,370,1,23,0.0953,2022_11_10_18_04_23_738756_RIM.jpg,Alligator Cracking,370,,"[27.0, 5.0, 381.0, 131.0]",Rectangle,"('0', '0')",2022-12-22 17:03:53,"{'Object Chainage': '0.0953', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.773', 'Area': '1.88', 'Area_Percentage': '23.08', 'Remarks': ''}",39
338,371,1,23,0.1069,2022_11_10_18_04_27_467779_RIM.jpg,Alligator Cracking,371,,"[4.0, 0.0, 971.0, 101.0]",Rectangle,"('0', '0')",2022-12-22 17:04:03,"{'Object Chainage': '0.1069', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.596', 'Area': '3.69', 'Area_Percentage': '45.36', 'Remarks': ''}",39
339,372,1,23,0.1126,2022_11_10_18_04_27_467779_RIM.jpg,Alligator Cracking,372,,"[1350.0, 1.0, 206.0, 125.0]",Rectangle,"('0', '0')",2022-12-22 17:04:15,"{'Object Chainage': '0.1126', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.738', 'Area': '0.97', 'Area_Percentage': '11.91', 'Remarks': ''}",39
340,373,1,23,0.1165,2022_11_10_18_04_31_105047_RIM.jpg,Pothole,373,,"[344.0, 23.0, 148.0, 91.0]",Rectangle,"('0', '0')",2022-12-22 17:04:26,"{'Object Chainage': '0.1165', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.537', 'Area': '0.51', 'Area_Percentage': '6.23', 'Count': '', 'Remarks': ''}",44
341,374,1,23,0.1277,2022_11_10_18_04_34_183809_RIM.jpg,Alligator Cracking,374,,"[1.0, 8.0, 1231.0, 86.0]",Rectangle,"('0', '0')",2022-12-22 17:04:55,"{'Object Chainage': '0.1277', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.508', 'Area': '3.99', 'Area_Percentage': '48.97', 'Remarks': ''}",39
342,375,1,23,0.1323,2022_11_10_18_04_34_183809_RIM.jpg,Alligator Cracking,375,,"[1237.0, 7.0, 326.0, 80.0]",Rectangle,"('0', '0')",2022-12-22 17:05:01,"{'Object Chainage': '0.1323', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.472', 'Area': '0.98', 'Area_Percentage': '12.06', 'Remarks': ''}",39
343,376,1,23,0.136,2022_11_10_18_04_36_870620_RIM.jpg,Alligator Cracking,376,,"[55.0, 4.0, 567.0, 123.0]",Rectangle,"('0', '0')",2022-12-22 17:05:21,"{'Object Chainage': '0.136', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.726', 'Area': '2.63', 'Area_Percentage': '32.26', 'Remarks': ''}",39
344,377,1,23,0.1405,2022_11_10_18_04_36_870620_RIM.jpg,Alligator Cracking,377,,"[643.0, 4.0, 920.0, 83.0]",Rectangle,"('0', '0')",2022-12-22 17:05:29,"{'Object Chainage': '0.1405', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.49', 'Area': '2.88', 'Area_Percentage': '35.32', 'Remarks': ''}",39
345,378,1,23,0.1516,2022_11_10_18_04_39_786817_RIM.jpg,Alligator Cracking,378,,"[1019.0, -2.0, 540.0, 93.0]",Rectangle,"('0', '0')",2022-12-22 17:05:36,"{'Object Chainage': '0.1516', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.549', 'Area': '1.89', 'Area_Percentage': '23.23', 'Remarks': ''}",39
